Date (DD-Mon-YY),Year ,Month ,Month Adjusted ,Site,Site Type,Net,Tag #,Fish Type,Fish Type code,TL,SL,Sex,Mass,Stomach,Gonads,Comments,Data inputter's comments,R Sample Name,R Sample Name (Hab)
24-01-13,2013,Jan,Jan,Nalwewala Far,3,20,,Hp,6,7.5,6,2,,,,,,2013-Jan-3-20,3-20
24-01-13,2013,Jan,Jan,Nalwewala Far,3,20,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-20,3-20
24-01-13,2013,Jan,Jan,Nalwewala Far,3,20,,Hp,6,7.7,6.4,2,,,,,,2013-Jan-3-20,3-20
24-01-13,2013,Jan,Jan,Nalwewala Far,3,20,,Hp,6,7.1,6,2,,,,,,2013-Jan-3-20,3-20
24-01-13,2013,Jan,Jan,Nalwewala Far,3,20,,Hp,6,7.4,5.9,2,,,,,,2013-Jan-3-20,3-20
24-01-13,2013,Jan,Jan,Nalwewala Far,3,20,,Hp,6,7.2,5.8,2,,,,,,2013-Jan-3-20,3-20
24-01-13,2013,Jan,Jan,Nalwewala Far,3,20,,Hp,6,7.7,6.2,2,,,,,,2013-Jan-3-20,3-20
24-01-13,2013,Jan,Jan,Nalwewala Far,3,20,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-20,3-20
24-01-13,2013,Jan,Jan,Nalwewala Far,3,20,,Hp,6,7.6,6.1,1,,,,,,2013-Jan-3-20,3-20
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,171,Nile Perch,7,19,15.5,1,70.3,0,1,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,7.8,6.2,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8.3,6.8,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,7.9,6.5,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8.3,6.6,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8.8,7,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8.1,6.5,1,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8.1,6.5,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,7.8,6.2,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8.5,6.7,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8.5,6.8,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8.2,6.8,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8.3,6.7,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8.3,6.8,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,7.8,6.2,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,7.6,6.3,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8.2,6.7,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,7.8,6.2,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,7.6,6.1,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Hp,6,8.1,6.4,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,,Brycinus,2,10,8,2,,,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,100,172,Nile Perch,7,9,7.3,0,8.2,1,,,,2013-Jan-3-100,3-100
24-01-13,2013,Jan,Jan,Nalwewala Far,3,Mid ,,Hp,6,7.6,6.2,2,,,,,,2013-Jan-3-Mid ,3-Mid 
24-01-13,2013,Jan,Jan,Nalwewala Far,3,Mid ,,Hp,6,8.2,6.6,2,,,,,,2013-Jan-3-Mid ,3-Mid 
24-01-13,2013,Jan,Jan,Nalwewala Far,3,Mid ,,Hp,6,7.7,6.2,2,,,,,,2013-Jan-3-Mid ,3-Mid 
24-01-13,2013,Jan,Jan,Nalwewala Far,3,Mid ,,Hp,6,7.5,6,2,,,,,,2013-Jan-3-Mid ,3-Mid 
24-01-13,2013,Jan,Jan,Nalwewala Far,3,Mid ,,Hp,6,8.1,6.5,2,,,,,,2013-Jan-3-Mid ,3-Mid 
24-01-13,2013,Jan,Jan,Nalwewala Far,3,Mid ,,Hp,6,7.8,6.2,,,,,,,2013-Jan-3-Mid ,3-Mid 
24-01-13,2013,Jan,Jan,Nalwewala Far,3,Mid ,,ON,10,18.3,15.5,2,,,,,,2013-Jan-3-Mid ,3-Mid 
24-01-13,2013,Jan,Jan,Nalwewala Far,3,Mid ,173,Nile Perch,7,20.2,16.5,2,91.63,0,1,,,2013-Jan-3-Mid ,3-Mid 
24-01-13,2013,Jan,Jan,Nalwewala Far,3,Mid ,174,Nile Perch,7,18.5,15.5,2,73.01,0,1,,,2013-Jan-3-Mid ,3-Mid 
24-01-13,2013,Jan,Jan,Nalwewala Far,3,Mid ,175,Nile Perch,7,9,7.5,0,7.94,0,,,,2013-Jan-3-Mid ,3-Mid 
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8.2,6.6,1,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,7.9,6.4,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8.3,6.7,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8,7.5,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8.5,7,1,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8.5,6.9,1,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,7.9,6.7,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,7.6,6.2,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8.5,7,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,7.2,6,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8.3,6.7,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8.5,6.9,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,7.9,6.3,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,8.1,6.5,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,9,7.5,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,7.8,6.3,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,7.7,6.2,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,,Hp,6,7.5,6,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,176,Nile Perch,7,13.3,11,1,26.23,0,1,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,5,177,Nile Perch,7,16.5,13.6,2,51.83,0,1,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Hp,6,7.5,6,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Hp,6,7.9,6.3,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Hp,6,7.9,6.2,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Hp,6,7.5,6,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,ON,10,6.5,5.2,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Hp,6,6.6,5.5,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Hp,6,7,5.9,1,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Hp,6,7.5,6,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Hp,6,7.2,5.9,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Hp,6,7.5,6,1,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Hp,6,7.5,6,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Hp,6,7.2,6,1,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Hp,6,7.2,5.9,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Brycinus,2,9.2,7.3,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Brycinus,2,9.2,7.3,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Brycinus,2,9.4,7.2,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Brycinus,2,8.7,7,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Brycinus,2,9,7.1,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,,Brycinus,2,8.7,6.9,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,20,178,Nile Perch,7,9.2,7.5,0,8.79,0,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,7.5,6,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8.2,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,7.9,6.4,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8.3,6.7,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,ON,10,7.2,5.6,,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,7.8,6.2,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,9,7.2,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,7.2,5.7,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,7.7,6.2,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,7.7,6.2,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,7.9,6.4,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8.4,6.8,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8,6.4,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,7.9,6.3,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8.2,6.6,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,7.9,6.4,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,7.8,6.3,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Hp,6,7.5,6,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Brycinus,2,11.5,9.3,,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Brycinus,2,11.1,8.9,,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Brycinus,2,10.9,8.5,,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Brycinus,2,10.5,8.4,,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Brycinus,2,11.4,8.9,,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,,Brycinus,2,11,8.7,,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Near,3,100,179,Nile Perch,7,21.5,17.4,2,100.32,1,1,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Hp,6,8,6.5,1,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Hp,6,8.1,6,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Hp,6,7.7,6.2,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Hp,6,7.7,6.2,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Hp,6,8.3,6.7,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Hp,6,7.8,6.3,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Hp,6,8.1,6.5,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Hp,6,7.9,6.4,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Brycinus,2,10,8,,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Hp,6,8.4,6.7,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Hp,6,8.4,6.7,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Brycinus,2,10.4,8.6,,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Brycinus,2,11,8.6,,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,5,,Brycinus,2,9.4,7.3,,,,,,,2013-Jan-3-5,3-5
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,7.3,5.9,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,7.7,6.3,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,7.3,5.9,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,8.2,6.6,1,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,7.7,6.2,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,8.5,6.7,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,8.4,6.8,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,8.2,6.6,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,7.1,5.7,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,8.5,6.5,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,7.5,6.1,2,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Hp,6,7.5,6,1,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,11.4,9.2,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,10.5,8.2,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,9.5,7.7,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,10.8,8.5,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,9.5,7.4,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,9.4,7.5,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,9.7,7.7,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,10.5,8.4,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,10.2,8,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,9.5,7.4,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,9.4,7.5,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,10.1,8,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,9.9,7.7,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,10.4,8.2,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,9.8,7.6,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,8.9,7,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,,Brycinus,2,9,7.3,,,,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,20,180,Nile Perch,7,11,9,0,13.04,0,,,,2013-Jan-3-20,3-20
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8.5,7,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8.4,6.8,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8.4,6.7,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8.6,6.5,1,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,7.9,6.4,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,7.8,6.3,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8.5,6.9,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,7.3,6.8,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,7.9,6.4,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8.5,6.9,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8.3,6.7,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,7.7,6.3,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8.5,7,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,7.6,6.3,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,7.6,6.1,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,8,6.5,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,,Hp,6,7.5,6,2,,,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,181,Nile Perch,7,10.6,8.8,0,12.59,1,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,100,182,Nile Perch,7,8.9,7.3,0,7.53,0,,,,2013-Jan-3-100,3-100
25-01-13,2013,Jan,Jan,DDB Far,3,Mid,183,Nile Perch,7,25.5,20.4,2,166.89,0.25,1,,,2013-Jan-3-Mid,3-Mid
25-01-13,2013,Jan,Jan,DDB Far,3,Mid,184,Nile Perch,7,22.2,18,2,125.63,0,1,,,2013-Jan-3-Mid,3-Mid
25-01-13,2013,Jan,Jan,DDB Far,3,Mid,185,Nile Perch,7,19.3,16,1,71.9,0,1,,,2013-Jan-3-Mid,3-Mid
25-01-13,2013,Jan,Jan,DDB Far,3,Mid,186,Nile Perch,7,9.7,7.9,0,9.44,0,,,,2013-Jan-3-Mid,3-Mid
25-01-13,2013,Jan,Jan,DDB Far,3,Mid,187,Nile Perch,7,12.1,10,1,20.12,1,1,,,2013-Jan-3-Mid,3-Mid
25-01-13,2013,Jan,Jan,DDB Far,3,Mid,,Hp,6,8.6,7.1,2,,,,,,2013-Jan-3-Mid,3-Mid
26-01-13,2013,Jan,Jan,After DDB Near,3,5,188,Nile Perch,7,8.6,7.1,0,7.75,1,,,,2013-Jan-3-5,3-5
26-01-13,2013,Jan,Jan,After DDB Near,3,20,190,Nile Perch,7,33.2,27,2,380,1,1,,,2013-Jan-3-20,3-20
26-01-13,2013,Jan,Jan,After DDB Near,3,20,189,Nile Perch,7,28,22.2,2,103.43,0,1,,,2013-Jan-3-20,3-20
26-01-13,2013,Jan,Jan,After DDB Near,3,20,191,Nile Perch,7,20.5,16.2,1,84.16,0,1,,,2013-Jan-3-20,3-20
26-01-13,2013,Jan,Jan,After DDB Near,3,20,,Hp,6,8.5,7,2,,,,,,2013-Jan-3-20,3-20
26-01-13,2013,Jan,Jan,After DDB Near,3,20,,Hp,6,7.8,6.4,2,,,,,,2013-Jan-3-20,3-20
26-01-13,2013,Jan,Jan,After DDB Near,3,100,,Hp,6,7.9,6.4,2,,,,,,2013-Jan-3-100,3-100
26-01-13,2013,Jan,Jan,After DDB Near,3,100,,Hp,6,8.3,6.7,2,,,,,,2013-Jan-3-100,3-100
